HOME_TEAM_ID,GAME_ID,SEASON,HOME_W,HOME_LAST_GAME_OE,HOME_LAST_GAME_HOME_WIN_PCTG,HOME_NUM_REST_DAYS,HOME_LAST_GAME_AWAY_WIN_PCTG,HOME_LAST_GAME_TOTAL_WIN_PCTG,HOME_LAST_GAME_ROLLING_SCORING_MARGIN,HOME_LAST_GAME_ROLLING_OE,HOME_LAST_GAME_FG_PCT,HOME_LAST_GAME_TOT_REB,HOME_LAST_GAME_TURNOVERS,AWAY_TEAM_ID,AWAY_LAST_GAME_OE,AWAY_LAST_GAME_HOME_WIN_PCTG,AWAY_NUM_REST_DAYS,AWAY_LAST_GAME_AWAY_WIN_PCTG,AWAY_LAST_GAME_TOTAL_WIN_PCTG,AWAY_LAST_GAME_ROLLING_SCORING_MARGIN,AWAY_LAST_GAME_ROLLING_OE,AWAY_LAST_GAME_FG_PCT,AWAY_LAST_GAME_TOT_REB,AWAY_LAST_GAME_TURNOVERS
1610612749,22200216,2022-23,1,0.5045871559633027,0.0,7.0,,360.0,-9.666666666666666,0.5080204106249958,0.415,58.0,17.0,1610612739,0.5904761904761905,0.0,7.0,,71.41666666666667,-5.666666666666667,0.576135741652983,0.449,51.0,10.0
1610612749,22200251,2022-23,1,0.5384615384615384,,7.0,0.0,308.64285714285717,-2.6666666666666665,0.545323016135714,0.456,57.0,13.0,1610612757,0.559322033898305,0.0,7.0,,457.6666666666667,0.0,0.5443433936669825,0.47,51.0,18.0
1610612749,22200267,2022-23,0,0.6446280991735537,1.0,7.0,,288.06666666666666,5.0,0.5920033305391311,0.547,53.0,14.0,1610612741,0.5901639344262295,1.0,7.0,,91.4375,-0.3333333333333333,0.5888290317565047,0.517,59.0,15.0
1610612749,22200280,2022-23,1,0.5284552845528455,0.0,7.0,,270.125,-1.6666666666666667,0.5705149740626458,0.456,58.0,20.0,1610612739,0.6176470588235294,1.0,7.0,,50.588235294117645,18.666666666666668,0.6106921213873086,0.554,44.0,17.0
1610612749,22200298,2022-23,1,0.6,1.0,7.0,,254.23529411764707,6.0,0.5910277945754664,0.506,55.0,13.0,1610612742,0.5575221238938053,,7.0,0.0,105.52941176470588,-6.333333333333333,0.5584610347133689,0.479,43.0,16.0
1610612749,22200331,2022-23,0,0.5904761904761905,,7.0,1.0,227.57894736842104,10.0,0.6079365079365079,0.433,57.0,6.0,1610612747,0.6333333333333333,1.0,7.0,,187.68421052631578,7.666666666666667,0.5986111111111111,0.495,58.0,8.0
1610612749,22200369,2022-23,1,0.5476190476190477,,7.0,1.0,196.63636363636363,4.0,0.5701855424693563,0.447,53.0,17.0,1610612758,0.5384615384615384,1.0,7.0,,338.9047619047619,19.666666666666668,0.5864801864801864,0.465,54.0,19.0
1610612749,22200410,2022-23,1,0.4594594594594595,,7.0,0.0,173.16,3.0,0.5589911945844149,0.367,57.0,16.0,1610612744,0.5983606557377049,1.0,7.0,,98.26923076923077,2.3333333333333335,0.5680915447441096,0.511,58.0,15.0
1610612749,22200442,2022-23,1,0.5,,7.0,0.0,160.37037037037038,-9.666666666666666,0.5140227183705445,0.372,53.0,9.0,1610612762,0.5454545454545454,1.0,7.0,,282.2,6.333333333333333,0.5568935183212287,0.457,60.0,16.0
1610612749,22200533,2022-23,1,0.4916666666666666,,7.0,0.0,131.27272727272728,-15.0,0.5224907701155823,0.373,70.0,14.0,1610612750,0.5607476635514018,,7.0,0.0,136.91176470588235,-5.333333333333333,0.5743652091971975,0.506,46.0,11.0
1610612749,22200548,2022-23,0,0.5714285714285714,1.0,7.0,,127.41176470588235,-6.0,0.5431556398370557,0.462,79.0,21.0,1610612764,0.5769230769230769,,7.0,1.0,257.8857142857143,16.333333333333332,0.5941202100080604,0.56,58.0,26.0
